r_def,cve_ent,con,upm,n_pro_viv,v_sel,n_hog,h_mud,n_ren,c_res,sex,eda,n_hij,e_con,ur,zona,pos_ocu,seg_soc,rama_est1,ambito2,tue1,pre_asa,niv_ins,anios_esc,hrsocup,ingocup,imssissste,emp_ppal,p6c,p6d
0,14,40163,1413321,9,1,1,0,3,1,1,36, ,6,1,2,1,2,2,2,3,2,3,9,46,7310,4,1, ,6
0,14,40166,1413997,53,2,1,0,1,1,1,64, ,5,1,2,3,2,3,2,3,0,3,10,10,6450,4,1, ,6
0,14,40169,1413484,92,1,1,0,1,1,1,43, ,5,1,2,1,1,3,3,1,1,3,9,60,27950,1,2, ,1
0,14,40169,1413484,47,2,1,0,5,1,1,22, ,6,1,2,1,2,3,3,3,1,3,9,60,6450,4,1, ,6
0,14,40179,1404323,40,2,1,0,4,1,1,19, ,6,1,2,1,2,2,3,3,1,3,10,48,6450,4,1, ,6
0,14,40182,1404992,53,3,1,0,4,1,1,23, ,6,1,2,1,1,2,3,1,1,4,12,48,7310,1,2, ,1
0,14,40185,1405611,82,4,1,0,1,1,1,28, ,1,1,2,3,2,3,3,1,0,3,9,32,12900,4,2, ,6
0,14,40200,1412380,22,1,1,0,4,1,2,25,0,6,1,2,1,1,3,4,1,1,4,12,46,10750,1,2, ,1
0,14,40204,1413355,99,3,1,0,3,1,2,24,0,6,1,2,3,2,3,2,3,0,4,17,15,6000,4,1, ,6
0,14,40216,1412986,30,3,1,0,1,1,1,29, ,1,1,2,3,2,3,2,3,0,4,12,25,10750,4,1, ,6
0,14,40231,1418248,36,1,1,0,1,1,1,37, ,1,1,2,1,1,3,4,1,1,4,18,40,13000,1,2, ,1
0,14,40235,1419528,28,2,1,0,1,1,2,45,0,6,1,2,1,1,2,4,1,1,4,18,40,21500,1,2, ,1
0,14,40236,1413256,103,5,1,0,1,1,1,43, ,6,1,2,1,1,2,6,1,1,4,16,40,10750,1,2, ,1
0,14,40242,1417434,127,3,1,0,1,1,2,59,3,6,1,2,2,2,2,2,3,0,2,6,48,10750,4,1, ,6
0,14,40247,1402859,3,1,1,0,1,1,1,45, ,5,1,2,3,2,3,2,1,0,4,12,70,45150,4,2, ,6
0,14,40258,1412854,53,2,1,0,2,1,2,25,1,4,1,2,1,1,3,4,1,1,3,9,48,9400,1,2, ,1
0,14,40282,1408636,168,4,1,0,2,1,2,35,1,5,1,2,1,1,3,4,2,1,4,16,24,12000,2,2, ,3
0,14,40291,1402571,11,1,1,0,2,1,1,24, ,6,1,2,1,2,3,3,3,1,4,14,48,6450,4,1, ,6
0,14,40291,1402571,67,3,1,0,1,1,1,46, ,1,1,2,1,2,2,3,3,1,2,6,40,19350,4,1, ,6
0,14,40299,1404258,110,5,1,0,1,1,1,65, ,4,1,2,1,2,3,5,1,1,4,12,44,6450,4,1, ,6
0,14,40316,1416647,65,2,1,0,1,1,1,29, ,1,1,2,3,2,3,2,3,0,4,15,25,8600,4,1, ,6
0,14,40318,1416338,604,4,1,0,6,3,2,38,0,6,1,2,1,1,3,3,1,1,3,9,40,7310,1,2, ,1
0,14,40319,1417979,92,3,1,0,3,1,1,23, ,6,1,2,1,2,3,4,1,2,4,12,32,6880,4,1, ,6
0,14,40323,1411270,105,5,1,0,2,1,2,44,2,5,1,2,1,2,3,8,3,2,4,12,40,7310,4,1, ,6
0,14,40331,1403898,81,1,1,0,1,1,1,27, ,1,1,2,3,2,3,2,3,0,4,12,15,28380,4,1, ,6
0,14,40331,1403898,81,1,1,0,2,1,2,24,1,1,1,2,1,1,3,5,2,1,4,12,40,13000,1,2, ,1
0,14,40349,1417720,10,5,1,0,2,1,1,53, ,6,1,2,3,2,3,3,3,0,4,16,30,21500,4,1, ,6
0,14,40359,1411554,134,3,1,0,2,1,2,35,0,1,1,2,1,1,3,6,1,1,4,16,0,50000,1,2, ,1
0,14,40361,1411873,68,53,1,0,4,1,1,29, ,6,1,2,1,1,3,4,1,1,4,12,46,11180,1,2, ,1
0,14,40364,1415097,2,55,1,1,3,1,1,17, ,6,1,2,1,2,2,3,1,2,3,11,48,7740,4,1, ,6
0,14,40365,1413994,86,52,1,1,3,1,1,23, ,6,1,2,1,1,2,0,1,1,1,2,40,9890,1,2, ,1
0,14,40368,1403604,85,51,1,0,2,1,2,41,2,5,1,2,1,2,3,4,1,1,4,12,45,7740,4,1, ,6
0,14,40386,1414962,76,54,1,0,3,1,1,22, ,6,1,2,1,1,3,0,1,1,4,14,36,12040,1,2, ,1
0,14,40393,1417853,101,55,1,1,1,1,2,53,4,2,1,2,3,2,3,2,3,0,1,0,35,2408,4,1, ,6
0,14,40394,1408591,90,51,1,0,1,1,1,65, ,6,1,2,3,2,3,2,3,0,3,9,42,6450,4,1, ,6
0,14,40403,1411000,55,52,1,0,2,1,1,40, ,6,1,2,1,2,2,2,3,1,1,2,54,12900,4,1, ,6
0,14,40403,1411000,111,53,1,0,1,1,1,48, ,2,1,2,1,1,3,3,1,1,3,9,0,15050,1,2, ,1
0,14,40413,1402975,103,51,1,0,1,1,1,34, ,5,1,2,1,1,3,4,2,1,4,17,51,16000,2,2, ,3
0,14,40416,1403634,17,51,1,0,1,1,1,48, ,2,1,2,3,2,3,3,3,0,4,15,48,10750,4,1, ,6
0,14,40427,1412372,52,52,1,0,1,1,1,47, ,5,1,2,1,1,2,5,1,1,4,12,40,36000,1,2, ,1
0,14,40438,1417768,64,53,1,0,3,1,1,29, ,6,1,2,1,1,3,7,2,1,4,12,40,6400,1,2, ,1
0,14,40438,1417768,118,55,1,0,1,1,2,35,1,6,1,2,1,1,3,4,2,1,4,17,40,6000,1,2, ,1
0,14,40440,1418747,36,54,1,0,2,1,1,37, ,1,1,2,3,2,2,2,3,0,2,6,42,15050,4,1, ,6
0,14,40441,1419498,10,51,1,0,1,1,2,34,1,6,1,2,1,1,3,4,1,1,4,16,40,28000,1,2, ,1
0,14,40444,1415086,77,55,1,0,4,1,1,18, ,6,1,2,1,2,2,3,1,2,4,12,32,6880,4,1, ,6
0,14,40464,1416682,84,54,1,0,3,1,1,28, ,6,1,2,3,2,3,3,3,0,4,16,40,34400,4,1, ,6
0,14,40474,1418564,81,55,1,0,1,1,2,47,1,6,1,2,3,2,3,3,1,0,4,18,15,32250,4,2, ,6
0,14,40477,1410901,89,51,1,0,1,1,1,42, ,5,1,2,1,1,2,6,1,1,4,16,40,17000,1,2, ,1
0,14,40485,1415862,69,51,1,0,2,1,2,26,3,2,1,2,1,1,3,8,3,2,3,9,25,7740,1,2, ,1
0,14,40500,1413454,3,51,1,0,2,1,1,23, ,6,1,2,1,1,2,0,1,1,3,9,46,13760,1,2, ,1
0,14,40508,1416340,36,53,1,0,2,1,2,35,0,5,1,2,1,1,3,5,1,1,4,13,48,9030,1,2, ,1
0,14,40509,1417010,55,51,1,0,1,1,1,55, ,1,1,2,1,2,2,2,3,1,3,9,51,15050,4,1, ,6
0,14,40512,1417661,68,54,1,0,1,1,1,55, ,5,1,2,1,2,2,3,1,1,3,11,38,12900,4,1, ,6
0,14,40529,1413480,102,55,1,0,1,1,1,46, ,5,1,2,1,1,2,4,1,1,2,6,45,12000,1,2, ,1
0,14,40533,1403052,151,51,1,0,1,1,1,67, ,5,1,2,1,2,3,3,3,2,3,9,48,9890,4,1, ,6
0,14,40545,1405568,99,55,1,0,4,1,1,33, ,6,1,2,1,2,2,2,3,2,3,9,48,6235,4,1, ,6
0,14,40551,1414179,70,77,1,0,1,1,1,58, ,5,1,2,3,2,3,2,1,0,4,12,0,15000,4,2, ,6
0,14,40551,1414179,70,77,1,0,2,1,2,57,2,5,1,2,1,1,3,5,1,1,3,12,37,12000,1,2, ,1
0,14,40560,1418779,11,51,1,0,1,1,2,58,3,4,1,2,3,2,3,3,3,0,2,9,54,15050,4,1, ,6
0,14,40560,1418779,11,51,1,0,2,1,2,36,1,3,1,2,1,2,3,3,3,1,4,12,48,10750,4,1, ,6
0,14,40575,1412615,34,52,1,0,1,1,1,43, ,6,1,2,1,1,3,4,2,1,4,16,40,10000,2,2, ,3
0,14,40585,1415911,46,52,1,0,1,1,1,52, ,5,1,2,1,1,3,4,2,1,3,9,30,6020,1,2, ,1
0,19,40001,1913062,88,5,1,0,4,1,1,23, ,6,1,2,1,1,2,6,1,1,3,10,36,10750,1,2, ,1
0,19,40002,1900698,106,4,1,0,2,1,1,60, ,5,1,2,1,2,3,2,3,2,3,11,54,6450,4,1, ,6
0,19,40003,1901021,105,3,1,0,2,1,2,28,1,1,1,2,1,1,2,6,1,1,3,9,48,11610,1,2, ,1
0,19,40013,1906518,167,5,1,0,3,1,1,22, ,6,1,2,1,1,3,6,1,1,4,15,40,9857,1,2, ,1
0,19,40014,1906727,114,5,1,0,1,1,2,56,3,5,1,2,1,1,3,6,1,1,3,9,48,8170,1,2, ,1
0,19,40017,1907471,137,5,1,0,1,1,1,34, ,1,1,2,1,2,2,3,1,1,3,11,45,23650,4,1, ,6
0,19,40031,1913357,43,2,1,0,1,1,2,54,3,6,1,2,1,2,3,8,3,1,3,9,36,17200,4,1, ,6
0,19,40046,1900961,83,4,1,0,1,1,1,58, ,5,1,2,1,1,3,4,1,1,3,12,46,19350,1,2, ,1
0,19,40054,1905392,93,4,1,0,1,1,1,30, ,1,1,2,1,1,3,7,2,1,4,12,60,24000,1,2, ,1
0,19,40057,1906158,60,3,1,0,1,1,1,33, ,5,1,2,1,1,3,6,1,1,4,17,40,20000,1,2, ,1
0,19,40059,1906747,13,1,1,0,4,1,1,26, ,6,1,2,1,1,3,3,1,1,3,10,48,10000,1,2, ,1
0,19,40062,1908805,90,3,1,0,5,1,1,26, ,6,1,2,3,2,2,2,3,0,3,9,46,12900,4,1, ,6
0,19,40073,1912761,37,3,1,0,2,1,2,45,2,5,1,2,1,2,3,2,3,2,3,9,40,10750,4,1, ,6
0,19,40083,1901186,193,4,1,1,2,1,1,36, ,2,1,2,1,1,2,6,1,1,4,12,40,21500,1,2, ,1
0,19,40093,1905887,73,3,1,0,2,1,2,37,1,1,1,2,1,1,2,5,1,1,4,17,40,19350,1,2, ,1
0,19,40094,1906268,27,2,1,0,2,1,2,37,1,5,1,2,1,1,3,4,1,1,4,17,40,30000,1,2, ,1
0,19,40100,1909495,32,2,1,0,3,1,2,27,0,6,1,2,1,1,3,4,1,1,4,17,40,20000,1,2, ,1
0,19,40101,1909670,64,2,1,0,3,1,2,31,0,6,1,2,1,2,3,2,3,2,4,12,18,8600,4,1, ,6
0,19,40112,1912551,61,1,1,0,2,1,2,26,1,1,1,2,1,2,3,4,1,1,4,17,39,10750,4,1, ,6
0,19,40119,1907055,89,4,1,0,2,1,2,36,2,1,1,2,1,1,3,4,2,1,4,16,0,10000,2,2, ,3
0,19,40122,1904571,23,51,1,0,1,1,1,42, ,5,1,2,1,1,3,6,2,1,4,17,36,22000,1,2, ,1
0,19,40122,1904571,23,51,1,0,2,1,2,36,2,5,1,2,1,1,3,6,2,1,4,17,36,22000,1,2, ,1
0,19,40128,1906160,129,54,1,0,1,1,2,54,5,6,1,2,1,2,3,8,3,1,2,6,0,2150,4,1, ,6
0,19,40134,1908929,72,53,1,0,1,1,1,32, ,6,1,2,1,1,3,7,2,1,4,17,84,20000,2,2, ,4
0,19,40139,1910305,17,51,1,0,2,1,1,47, ,6,1,2,1,1,2,3,1,1,2,6,48,12900,1,2, ,1
0,19,40139,1910305,53,53,1,0,2,1,2,53,2,5,1,2,1,1,3,5,1,1,3,12,55,17200,1,2, ,1
0,19,40141,1911069,53,51,1,0,1,1,1,39, ,6,1,2,1,1,3,4,1,1,3,9,35,12040,1,2, ,1
0,19,40154,1901534,32,52,1,0,3,1,2,25,0,6,1,2,1,1,3,8,3,1,4,16,32,9890,1,2, ,1
0,19,40157,1901001,152,55,1,0,3,1,2,29,1,2,1,2,1,1,3,5,1,1,4,17,40,13000,1,2, ,1
0,19,40164,1905627,17,75,1,0,3,1,1,39, ,6,1,2,1,1,3,0,1,1,4,17,35,32000,1,2, ,1
0,19,40181,1912212,82,52,1,0,3,1,1,21, ,6,1,2,1,1,3,2,1,1,4,14,36,7310,1,2, ,1
0,19,40181,1912212,55,78,1,1,9,3,1,25, ,3,1,2,1,2,3,3,1,3,3,11,48,16000,4,1, ,6
0,19,40203,1906234,71,4,1,0,1,1,2,67,5,5,1,2,2,2,3,2,3,0,2,6,12,10750,4,1, ,6
0,19,40208,1907463,32,2,1,0,1,1,1,41, ,1,1,2,3,2,3,2,3,0,2,6,48,12900,4,1, ,6
0,19,40208,1907463,32,2,1,0,2,1,2,29,1,1,1,2,1,1,3,6,2,1,4,12,48,12400,2,2, ,4
0,19,40216,1909390,41,2,1,0,1,1,1,40, ,1,1,2,2,2,3,4,1,0,3,11,45,30000,4,2, ,6
0,19,40216,1909390,120,5,1,0,3,1,2,19,0,6,1,2,1,1,3,5,2,1,3,12,52,15000,1,2, ,1
0,19,40231,1903186,147,4,1,0,1,1,1,34, ,1,1,2,1,1,3,3,1,1,4,14,40,15000,1,2, ,1
0,19,40231,1903186,147,4,1,0,2,1,1,36, ,1,1,2,1,1,3,4,1,1,4,12,48,8600,1,2, ,1
0,19,40241,1903955,9,4,1,0,1,1,1,65, ,2,1,2,3,2,2,2,1,0,4,17,46,43000,4,2, ,6
0,19,40246,1905886,56,5,1,0,3,1,2,33,1,5,1,2,1,1,3,0,1,1,3,9,40,10000,1,2, ,1
0,19,40253,1908833,103,2,1,0,3,1,2,59,2,6,1,2,1,1,3,3,1,1,4,17,44,8000,1,2, ,1
0,19,40254,1908938,136,5,1,0,1,1,1,35, ,5,1,2,1,1,3,5,1,1,3,9,48,7740,1,2, ,1
0,19,40262,1912265,82,3,1,0,3,1,2,20,0,6,1,2,1,2,3,4,2,2,4,15,20,800,4,1, ,6
0,19,40265,1913021,56,3,1,0,1,1,1,38, ,6,1,2,3,2,3,2,1,0,3,12,28,17200,4,2, ,6
0,19,40277,1901476,29,2,1,0,1,1,2,51,3,2,1,2,1,1,3,3,2,1,3,12,44,8600,1,2, ,1
0,19,40277,1901476,73,4,1,0,2,1,1,29, ,6,1,2,1,1,2,6,1,1,4,16,48,15050,1,2, ,1
0,19,40300,1912108,134,5,1,0,2,1,1,21, ,6,1,2,1,2,3,4,1,2,4,12,25,10750,4,1, ,6
0,19,40305,1913102,38,2,1,0,2,1,1,20, ,6,1,2,1,1,3,6,1,1,4,15,47,12900,1,2, ,1
0,19,40324,1906591,127,51,1,0,4,3,2,36,0,1,1,2,1,1,2,0,1,1,2,6,50,7740,1,2, ,1
0,19,40327,1907451,347,54,1,0,1,1,1,33, ,5,1,2,1,1,3,5,1,1,3,9,48,13760,1,2, ,1
0,19,40330,1907900,8,51,1,0,2,1,2,19,0,6,1,2,1,1,3,4,1,1,4,12,48,12040,1,2, ,1
0,19,40331,1907974,139,52,1,0,3,1,2,39,3,6,1,2,1,2,3,2,3,2,3,9,40,7740,4,1, ,6
0,19,40334,1908974,42,53,2,0,2,1,1,31, ,1,1,2,3,2,3,2,3,0,3,9,24,6020,4,1, ,6
0,19,40336,1909484,62,55,1,0,2,1,2,38,1,1,1,2,1,1,3,5,2,1,3,11,48,12900,1,2, ,1
0,19,40337,1910286,25,52,1,0,1,1,1,69, ,2,1,2,3,2,3,2,3,0,1,4,57,6020,4,1, ,6
0,19,40346,1902144,18,51,1,0,1,1,1,34, ,5,1,2,1,1,2,5,1,1,4,12,47,13545,1,2, ,1
0,19,40353,1907423,89,52,1,0,2,1,1,29, ,1,1,2,1,1,3,4,1,1,3,11,86,11180,1,2, ,1
0,19,40358,1901240,130,55,1,0,2,1,2,45,2,5,1,2,1,2,3,2,3,2,3,9,40,8600,4,1, ,6
0,19,40359,1901423,113,55,1,0,1,1,1,24, ,6,1,2,3,2,3,2,3,0,4,13,42,17200,4,1, ,6
0,19,40371,1905788,42,53,1,1,2,1,2,24,2,6,1,2,1,2,3,7,2,1,4,15,40,15000,4,1, ,6
0,19,40376,1907362,2,51,1,4,1,1,1,36, ,2,1,2,1,2,2,2,3,2,2,6,48,9030,4,1, ,6
0,19,40376,1907362,65,52,1,0,2,1,1,27, ,1,1,2,1,1,3,4,1,1,3,9,72,17200,1,2, ,1
0,19,40378,1907620,90,53,1,0,1,1,1,47, ,5,1,2,1,2,3,3,3,2,3,12,48,10750,4,1, ,6
0,19,40388,1910787,136,55,1,0,8,1,1,16, ,1,1,2,1,1,3,4,1,1,3,9,48,10750,1,2, ,1
0,19,40389,1911059,70,54,1,0,7,3,1,24, ,6,1,2,1,1,3,6,1,1,3,9,54,9460,1,2, ,1
0,19,40393,1902056,159,53,1,0,1,1,2,39,2,2,1,2,1,1,2,6,1,1,3,11,40,6773,1,2, ,1
0,19,40395,1903174,102,55,1,0,1,1,1,52, ,1,1,2,1,1,3,4,1,1,2,6,45,15050,1,2, ,1
0,19,40402,1908089,19,51,1,0,1,1,1,27, ,5,1,2,1,1,3,5,1,1,4,16,40,30000,1,2, ,1
0,19,40405,1900833,65,53,1,0,2,1,2,59,4,5,1,2,1,1,2,6,1,1,2,6,36,10320,1,2, ,1
0,19,40407,1901177,124,55,1,2,1,1,1,20, ,1,1,2,1,1,3,0,1,1,4,12,48,11180,1,2, ,1
0,19,40408,1901330,88,53,1,0,2,1,2,46,3,5,1,2,1,1,3,5,1,1,3,12,40,10320,1,2, ,1
0,19,40411,1904138,60,78,1,0,1,1,1,49, ,5,1,2,1,1,2,4,1,1,4,12,47,23650,1,2, ,1
0,19,40414,1904894,74,53,1,0,3,1,2,25,0,6,1,2,1,1,3,5,1,1,4,17,40,8600,1,2, ,1
0,19,40419,1906746,153,55,1,1,2,1,2,35,3,1,1,2,3,2,3,2,3,0,3,9,15,17200,4,1, ,6
0,19,40422,1908733,102,54,1,1,2,1,2,22,0,6,1,2,1,2,3,8,3,1,3,11,44,12040,4,1, ,6
0,19,40425,1909374,55,55,1,0,2,1,2,49,3,5,1,2,1,2,3,4,3,1,3,11,24,8600,4,1, ,6
0,19,40434,1912842,114,79,1,2,1,1,2,24,1,1,1,2,1,1,3,5,1,1,3,11,45,15480,1,2, ,1
0,19,40435,1913046,33,52,1,0,2,1,2,55,1,5,1,2,1,1,3,5,1,1,3,9,50,10535,1,2, ,1
0,19,40435,1913046,65,53,1,0,3,1,2,24,0,6,1,2,3,2,2,2,3,0,4,15,24,2150,4,1, ,6
0,19,40435,1913046,96,54,1,0,1,1,1,54, ,5,1,2,1,1,3,6,1,1,3,9,55,10750,1,2, ,1
0,19,40444,1900728,123,54,1,0,1,1,1,35, ,5,1,2,2,2,3,4,1,0,4,15,90,100000,4,2, ,6
0,19,40454,1906033,34,52,1,0,1,1,1,26, ,6,1,2,1,1,3,5,1,1,4,15,40,18000,1,2, ,1
0,19,40469,1912002,243,54,1,1,1,1,1,33, ,6,1,2,1,1,3,5,1,1,4,17,60,43000,1,2, ,1
0,19,40471,1912365,152,54,1,0,4,1,1,25, ,6,1,2,1,2,3,7,2,2,4,15,45,10000,4,1, ,6
0,19,40473,1912739,109,54,1,0,1,1,2,58,1,6,1,2,1,1,3,4,2,1,4,16,0,16000,2,2, ,3
0,19,40479,1900243,56,52,1,0,1,1,1,40, ,5,1,2,1,1,2,6,1,1,4,12,40,15000,1,2, ,1
0,19,40494,1906771,91,4,1,0,3,1,1,45, ,1,1,2,1,1,2,5,1,1,3,9,45,12900,1,2, ,1
0,19,40499,1907869,24,5,1,0,1,1,2,43,0,1,1,2,2,2,3,3,1,0,4,12,44,12900,4,2, ,6
0,19,40503,1908970,108,4,1,0,1,1,2,31,1,5,1,2,1,1,2,5,1,1,3,9,54,12040,1,2, ,1
0,19,40513,1902080,90,4,1,0,2,1,2,33,1,5,1,2,3,2,3,2,3,0,4,12,3,5160,4,1, ,6
0,19,40520,1910287,92,5,1,0,6,1,1,32, ,6,1,2,1,1,3,4,1,1,2,6,48,10535,1,2, ,1
0,19,40523,1900613,19,1,1,0,1,1,2,41,2,3,1,2,1,1,3,5,1,1,3,11,48,11180,1,2, ,1
0,19,40524,1900826,46,2,1,0,1,1,2,52,2,3,1,2,1,1,3,6,2,1,4,12,48,10000,1,2, ,1
0,19,40534,1905492,25,1,1,0,1,1,1,37, ,5,1,2,1,1,3,5,1,1,4,16,45,12000,1,2, ,1
0,19,40537,1906312,108,2,1,0,2,1,2,33,2,1,1,2,3,2,3,2,3,0,3,9,32,21500,4,1, ,6
0,19,40537,1906312,151,5,1,0,1,1,1,36, ,5,1,2,3,2,3,2,3,0,4,17,24,17200,4,1, ,6
0,19,40546,1909821,5,1,1,0,2,1,1,26, ,5,1,2,1,1,3,6,1,1,3,9,40,13330,1,2, ,1
0,19,40552,1912632,67,3,1,0,1,1,1,52, ,5,1,2,2,2,3,2,3,0,2,6,70,12900,4,1, ,6
0,19,40556,1913435,87,4,1,0,1,1,1,34, ,6,1,2,1,1,2,5,1,1,4,17,40,14000,1,2, ,1
0,19,40560,1900240,76,5,1,0,3,1,2,32,0,1,1,2,1,2,3,2,3,2,3,9,36,11610,4,1, ,6
0,19,40572,1904911,117,4,1,0,1,1,1,33, ,6,1,2,1,1,2,6,1,1,4,18,0,50000,1,2, ,1
0,19,40590,1912232,4,1,1,0,1,1,1,34, ,5,1,2,3,2,3,2,1,0,4,13,20,21500,4,2, ,6
0,19,40593,1912758,94,1,1,0,1,1,1,40, ,6,1,2,1,1,3,6,2,1,4,22,0,32000,1,2, ,1
0,19,40600,1901040,187,5,1,0,1,1,1,49, ,5,1,2,1,1,2,6,1,1,4,17,42,22575,1,2, ,1
0,19,40601,1905894,35,4,1,0,1,1,2,31,0,3,1,2,1,1,3,6,2,1,3,12,44,14000,2,2, ,3
0,21,40008,2105114,119,5,1,1,1,1,1,29, ,5,1,2,1,1,3,5,1,1,4,14,60,10000,1,2, ,1
0,21,40011,2105407,19,2,1,0,1,1,2,25,2,2,1,2,1,2,2,3,1,2,3,9,54,5160,4,1, ,6
0,21,40012,2105613,150,2,1,0,2,1,1,47, ,1,1,2,1,1,2,5,1,1,2,6,45,9890,1,2, ,1
0,21,40012,2105613,56,1,1,0,4,1,1,17, ,6,1,2,1,2,2,3,1,2,3,11,9,1935,4,1, ,6
0,21,40029,2108634,130,2,1,0,2,1,1,40, ,6,1,2,1,2,3,3,3,2,4,12,46,6450,4,1, ,6
0,21,40036,2101680,97,5,1,0,1,1,1,30, ,1,1,2,1,1,3,5,1,1,4,12,60,8600,1,2, ,1
0,21,40041,2109131,116,2,1,0,1,1,1,34, ,5,1,2,3,2,3,2,3,0,4,17,48,10750,4,1, ,6
0,21,40041,2109131,186,3,1,0,2,1,2,17,0,6,1,2,1,2,3,3,1,2,3,11,8,2150,4,1, ,6
0,21,40045,2109383,89,4,1,0,2,1,2,38,3,5,1,2,3,2,3,3,3,0,3,9,48,4300,4,1, ,6
0,21,40046,2112616,151,3,1,0,1,1,1,58, ,1,1,2,1,2,2,2,3,2,3,9,46,7740,4,1, ,6
0,21,40053,2105683,14,2,1,0,3,1,1,35, ,5,1,2,3,2,3,2,3,0,4,16,72,15050,4,1, ,6
0,21,40065,2106916,6,2,1,0,3,1,1,22, ,6,1,2,1,2,3,4,1,2,4,15,36,6880,4,1, ,6
0,21,40072,2107705,12,5,1,0,1,1,1,55, ,5,1,2,3,2,2,2,3,0,3,9,48,12900,4,1, ,6
0,21,40079,2108560,75,5,1,0,2,1,1,51, ,5,1,2,1,2,3,2,3,2,3,9,84,15050,4,1, ,6
0,21,40085,2101799,98,4,1,0,1,1,1,50, ,5,1,2,3,2,2,2,3,0,3,9,45,6450,4,1, ,6
0,21,40088,2109249,30,3,1,0,1,1,1,41, ,5,1,2,3,2,3,3,1,0,4,17,44,21500,4,2, ,6
0,21,40129,2106720,38,53,1,0,1,1,1,36, ,1,1,2,3,2,3,2,3,0,3,9,48,10750,4,1, ,6
0,21,40136,2107449,5,54,1,0,1,1,2,41,0,5,1,2,1,2,3,3,1,2,4,12,54,6880,4,1, ,6
0,21,40136,2107449,29,55,1,0,4,1,1,19, ,6,1,2,1,1,3,5,1,1,4,12,58,12900,1,2, ,1
0,21,40147,2108621,39,51,1,1,2,1,2,48,2,1,1,2,1,1,3,4,1,1,4,12,40,10750,1,2, ,1
0,21,40150,2114173,17,51,1,0,1,1,1,48, ,3,1,2,1,1,3,7,2,1,4,15,50,21000,2,2, ,4
0,21,40157,2109871,44,53,1,0,3,1,1,38, ,6,1,2,1,1,3,4,2,1,4,17,0,19000,2,2, ,4
0,21,40160,2104939,17,51,2,0,1,1,1,23, ,6,1,2,1,1,3,4,1,1,4,17,42,6450,1,2, ,1
0,21,40160,2104939,17,51,3,0,1,1,1,23, ,6,1,2,1,1,3,4,1,1,4,17,48,8000,1,2, ,1
0,21,40163,2105728,105,54,1,0,1,1,1,56, ,5,1,2,1,1,2,6,1,1,4,12,51,30000,1,2, ,1
0,21,40164,2105959,57,51,1,0,3,1,1,59, ,5,1,2,3,2,3,2,3,0,4,12,30,10320,4,1, ,6
0,21,40171,2107131,95,53,1,0,1,1,2,46,2,5,1,2,3,2,3,2,1,0,4,18,20,9000,4,2, ,6
0,21,40186,2101719,141,54,1,0,2,1,2,46,1,1,1,2,1,1,2,5,1,1,3,9,45,6020,1,2, ,1
0,21,40187,2114166,19,1,1,0,3,1,2,39,0,6,1,2,1,2,3,3,1,1,4,17,57,8000,4,1, ,6
0,21,40187,2114166,19,1,1,0,4,1,1,33, ,6,1,2,1,2,3,5,1,1,4,15,60,10000,4,1, ,6
0,21,40205,2105907,86,51,1,0,2,1,1,19, ,6,1,2,1,2,2,4,1,2,4,13,20,2580,4,1, ,6
0,21,40212,2107915,23,52,1,1,2,1,1,34, ,1,1,2,1,1,3,4,1,1,4,12,45,12000,1,2, ,1
0,21,40219,2109952,30,75,1,0,2,1,2,25,2,6,1,2,1,2,2,3,1,1,4,12,48,9460,4,1, ,6
0,21,40229,2109057,129,53,1,0,2,1,2,29,0,6,1,2,1,2,3,8,3,2,1,4,18,3870,4,1, ,6
0,21,40240,2105615,87,55,1,0,1,1,1,56, ,1,1,2,3,2,3,2,1,0,4,17,25,15000,4,2, ,6
0,21,40243,2109985,86,5,1,0,1,1,2,56,3,4,1,2,1,1,3,4,1,1,2,6,48,8200,1,2, ,1
0,21,40257,2108692,83,1,1,0,3,1,1,41, ,5,1,2,3,2,3,2,3,0,4,15,63,9030,4,1, ,6
0,21,40258,2110105,29,3,1,0,1,1,1,44, ,5,1,2,2,2,3,3,1,0,2,6,63,21070,4,2, ,6
0,21,40267,2105936,61,1,1,0,1,1,1,49, ,4,1,2,1,1,2,5,1,1,4,16,45,20000,1,2, ,1
0,21,40267,2105936,61,1,1,0,4,1,1,25, ,6,1,2,1,1,3,4,1,1,4,12,48,10750,1,2, ,1
0,21,40274,2106701,130,5,1,0,2,1,2,31,1,1,1,2,3,2,2,2,3,0,4,14,57,8600,4,1, ,6
0,21,40277,2106912,60,2,1,0,3,1,1,38, ,6,1,2,3,2,3,2,3,0,4,14,35,4300,4,1, ,6
0,21,40278,2106965,6,2,1,0,3,1,2,25,0,6,1,2,1,2,3,3,1,2,4,12,48,8600,4,1, ,6
0,21,40278,2106965,25,3,1,0,3,1,2,30,0,6,1,2,1,2,3,4,2,2,4,16,20,3870,4,1, ,6
0,21,40298,2101908,9,3,1,0,3,1,2,20,0,6,1,2,1,2,3,4,1,1,4,15,24,4300,4,1, ,6
0,21,40303,2106016,139,5,1,0,2,1,2,25,0,6,1,2,1,1,3,4,1,1,4,13,45,9000,1,2, ,1
0,21,40312,2106436,66,3,1,0,4,1,2,21,0,6,1,2,1,2,3,3,1,2,4,12,25,8600,4,1, ,6
0,21,40317,2107416,93,3,1,0,1,1,1,58, ,1,1,2,1,1,3,3,1,1,4,17,48,11000,1,2, ,1
